Zip Code,Region Name,Size Rank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394850,"Menomonie, WI",648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147399,146928,147128,147094,147477,147798,148489,149105,149379,149626,149914,150226,150396,150955,151330,151877,152190,152538,152507,152378,152715,152952,153126,153264,153515,153956,154028,154251,153961,153733,153244,153148,153032,153135,153141,153158,153184,153124,152918,152379,151756,151215,150847,150345,149938,149544,149337,148928,148496,147912,147442,146985,146509,145956,145250,144594,143897,143244,142643,142251,142009,141883,141803,141772,141755,141625,141447,141157,140849,140503,140058,139511,138760,138136,137501,136935,136434,136093,135988,135881,135788,135580,135304,134922,134684,134346,134203,134050,133985,133804,133542,133281,133023,132803,132808,132919,132973,132976,132716,132503,132097,131857,131572,131476,131387,131379,131308,131307,131305,131375,131614,131812,132130,132435,132791,133064,133417,133856,134307,134699,135266,135807,136277,136780,137477,138164,138966,139571,140133,140469,140844,141316,141665,142109,142567,143100,143521,144005,144381,145032,145641,146486,147276,147974,148631,149232,149984,150746,151463,152137,152898,153615,154441,155148,156061,157068,158249,159417,160514,161578,162459,163261,163935,164712,165368,166112,166791,167507,168127,168873,169651,170446,171267,172135,173038,173778,174519,175164,175722,176180,176595,176880
395083,"Selma, AL",649,31364,31359,31309,31302,31337,31421,31523,31628,31730,31840,32006,32134,32275,32335,32496,32635,32691,32658,32645,32783,32928,33052,33129,33212,33387,33677,33943,34104,34354,34674,34957,34963,34948,34966,35009,35021,34859,34670,34469,34480,34424,34352,34239,34225,34300,34390,34560,34695,34916,35084,35185,35182,35247,35380,35546,35711,35902,36125,36249,36361,36495,36687,36974,37202,37416,37516,37606,37684,37645,37621,37633,37719,37779,37864,37961,38137,38204,38268,38345,38485,38704,38824,38953,39063,39200,39259,39277,39248,39316,39448,39585,39754,39835,39963,40012,40083,40127,40234,40367,40527,40670,40798,40967,41077,41257,41450,41766,42034,42303,42562,42907,43187,43395,43563,43759,44004,44285,44601,44788,44949,45125,45416,45828,46430,47103,47539,47763,47905,47984,47853,47594,47602,47990,48379,48111,47404,46599,46311,46239,46309,46377,46730,47571,48024,47739,47257,47285,47918,48405,48752,48960,49199,49401,49516,49288,49173,49205,49026,48779,48320,48503,48555,48559,48257,47949,47507,47132,46886,46917,47030,47068,46975,46602,46256,46055,45902,45843,45884,45871,45727,45491,45492,45568,45710,45659,45605,45505,45535,45486,45370,45334,45306,45315,45374,45352,45402,45207,45108,44909,44907,44821,44726,44652,44783,44971,45000,45067,44918,45403,45813,46445,46684,47123,47674,48089,48313,48425,48520,48561,48751,48889,49094,49179,49326,49499,49700,49910,50080,50245,50500,50854,51214,51330,51270,51200,51408,51495,51566,51587,51690,51783,51856,51973,52104,52017,51971,51903,51890,51909,51734,51753,51634,51712,51676,51785,51860,52315,52840,53366,53443,53409,53566,53784,54080,54300,54586,54699,54725,54556,54472,54418,54653,54924,55030,55005,54973,54969,54977,55044,55207,55395,55498,55594,55689,55823,56050,56330
395032,"Rock Springs, WY",650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217901,218007,218041,217686,217176,216524,216187,215737,215212,214601,214021,213522,212947,212035,210825,209867,209046,208246,206920,205535,204197,202953,201782,200629,199751,199019,198776,198703,198591,198234,197766,197468,197082,196683,195968,195099,193928,192912,191123,189441,187774,187050,186759,186583,186578,186499,186652,186605,186626,186564,187154,187679,188355,188758,189108,189406,189652,190028,190406,191459,192491,193517,193988,194563,195137,195746,196278,196949,197479,198108,198617,198969,199313,199740,200424,201209,202051,202764,203469,204071,204874,205512,206238,206677,207384,208010,208835,209356,209811,210206,210634,211082,211425,211916,212356,213000,213652,214279,214715,214940,215072,215296,215475,215641,215656,215572,215533,215432,214805,214192,213590,213701,214039,214431,214946,215361,216023,216680,217419,218151,218956,219759,220396,220781,220988,221015,221058,221154,221472,221799,222219,222760,223637,224797,226167,227541,228809,230206,231551,232910,234018,235156,236191,237156,237936,238488
394424,"Bucyrus, OH",651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70346,70680,70571,70334,69684,69432,69704,70277,70694,70633,70578,70704,71045,70937,71049,71453,72414,72690,72352,71709,71298,71207,71070,70737,70344,70003,69620,69330,69128,69219,69108,68865,68636,69082,69595,70036,70039,70223,70439,70366,70164,69852,69726,69536,69308,68720,68197,67755,67521,67221,66963,66926,66978,67136,67164,67222,67209,67274,67232,67192,67339,67446,67575,67540,67525,67424,67333,67248,67158,67075,67025,67056,66990,67026,66998,67010,67022,67056,67159,67240,67455,67571,67741,67740,67835,67827,67966,68136,68294,68455,68533,68713,68812,68974,69039,69175,69303,69439,69480,69484,69606,69739,69913,69968,70012,70040,70094,70202,70241,70404,70592,70794,70841,70880,71023,71216,71440,71679,71974,72270,72614,72918,73216,73551,73845,74170,74314,74560,74778,75153,75531,75852,76111,76344,76556,76657,76781,76921,77177,77487,77859,78119,78393,78713,79115,79415,79717,80059,80400,80682,80910,81005,81030,81028,80966
394409,"Bradford, PA",652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48018,48207,48474,49101,49969,50789,51463,51802,52083,52330,52700,52994,53329,53718,54171,54382,54227,54088,54077,54403,54672,54983,55097,55231,55276,55358,55395,55423,55394,55363,55339,55443,55567,55623,55609,55710,55675,55657,55449,55485,55412,55282,55229,55154,55299,55288,55197,54803,54529,54394,54346,54215,54194,54201,53955,53556,53101,52912,52991,53250,53482,53444,53284,52914,52603,52434,52482,52587,52601,52492,52360,52086,51895,51674,51606,51661,51740,51739,51744,51752,51812,51849,51677,51565,51399,51432,51475,51541,51595,51605,51571,51549,51553,51612,51768,51949,52081,52179,52241,52333,52375,52471,52562,52685,52785,52867,52956,53056,53260,53453,53664,53826,53996,54147,54313,54495,54680,54812,54959,55064,55164,55270,55380,55517,55631,55763,55888,55991,56113,56365,56652,57007,57284,57514,57731,57935,58203,58370,58553,58763,59020,59244,59368,59535,59715,59964,60189,60500,60852,61361,61823,62252,62583,62884,63201,63436,63711,63998,64324,64594,64823,65030,65262,65511,65858,66236,66659,67023,67373,67691,68014,68334,68650,68918,69183,69441,69654,69851,70014,70239
753865,"Bardstown, KY",653,77223,77623,77949,78220,78572,78895,79298,79705,80162,80562,80827,81156,81398,81726,82009,82509,83004,83505,83863,84155,84417,84831,85580,86003,86535,86987,87664,88079,88192,88500,88873,89403,89864,90217,90559,91012,91519,91822,92214,92670,93428,93865,94290,94589,94923,95265,95506,95917,96233,96640,96950,97269,97583,97920,98353,98921,99526,100096,100510,100842,101206,101661,101991,102295,102523,102857,103075,103195,103305,103514,103837,104128,104410,104701,105083,105482,105843,106133,106490,106850,107242,107517,107800,108110,108461,108763,109034,109280,109611,109983,110372,110830,111265,111709,112082,112477,112883,113304,113678,114098,114576,115122,115667,115993,116275,116627,117218,117789,118230,118668,119193,119814,120151,120374,120439,120733,121071,121401,121585,121724,121908,122128,122370,122543,122784,123042,123376,123692,123973,124214,124408,124621,124855,124974,125044,125047,125264,125462,125689,125762,125810,125855,125874,125905,125869,125888,125803,125680,125438,125267,125188,125120,125015,124852,124689,124420,124361,124226,124177,123945,123747,123451,123015,122658,122460,122381,122319,122232,122609,123012,123362,123164,122877,122706,122566,122380,122008,121506,121020,120657,119080,117570,116099,116082,116110,116076,116020,115918,115880,115893,115926,115997,116458,116951,117408,117412,117438,117462,117534,117625,117760,117893,117974,117964,118133,118279,118459,118446,118405,118405,118404,118504,118591,118734,118958,119237,119548,119832,120154,120533,120939,121362,121760,122185,122591,123116,123598,124095,124506,124924,125359,125741,126183,126633,127149,127580,128031,128234,128552,128848,129417,129949,130564,131157,131749,132309,132904,133564,134285,135111,135855,136690,137354,138212,138917,139722,140458,141231,141997,142878,143751,144685,145473,146300,147054,147681,148229,148761,149321,149903,150393,151073,151790,152626,153494,154323,155251,156113,157082,157990,158874,159693,160550,161152,161685,162040,162424
394500,"Cornelia, GA",654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131253,130945,130510,130382,130852,132069,133385,134641,135646,136165,136555,136878,137383,138144,139422,140270,140622,140136,139769,139519,139789,140461,141398,142379,143161,143999,144906,145831,146256,146371,146170,145915,145519,145693,145858,146089,146038,146076,146167,146012,145673,145273,144738,144371,143819,143230,142523,141809,141168,140599,140039,139549,138998,138088,137097,136055,135187,134220,132968,131639,130384,129378,128636,127916,127435,126975,126594,126320,126020,125720,125567,125535,125257,124364,123107,122064,120923,119969,118995,117658,116312,114965,114061,113095,112299,111716,111241,110751,110441,110273,110196,110305,110456,110704,110893,111137,111483,112160,113035,113851,114353,114750,115155,115699,116385,117123,117763,118510,119193,119839,120333,120888,121638,122385,123133,123835,124481,125129,125752,126361,127023,127618,128219,128759,129534,130376,131296,131982,132592,133112,133658,134127,134626,135176,136015,136867,137161,137290,137371,137984,138661,139357,139913,140483,141017,141456,141840,142308,143138,144007,144762,145377,145993,146759,147754,148860,150152,151356,151937,152227,152442,153199,154155,154970,155755,156443,157178,157806,158866,160072,161645,162634,163573,164229,164999,165819,166637,167454,168145,168857,169115,169297,169485,170238
394426,"Burley, ID",655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94638,95931,96827,98513,99984,101300,102710,103916,105098,106126,107215,108449,109792,110547,111204,112029,112990,113992,114680,115381,115981,116512,116783,116837,116713,116741,116947,117176,117465,117678,117781,118002,118115,118390,118606,118572,118316,117918,117620,117198,116724,116397,116209,116066,115796,115400,114908,114256,113548,112842,112040,111381,110741,110067,109306,108378,107639,106937,106481,106174,105969,105599,105075,104439,103644,102699,101822,101132,100533,99843,98977,98183,97522,97157,96971,96905,97035,97273,97453,97531,97576,97829,98268,98651,98975,99268,99644,100083,100444,100914,101463,102191,102881,103475,103997,104599,105217,105807,106405,107011,107715,108339,109003,109566,110164,110775,111459,112117,112750,113351,113872,114390,114899,115536,116161,116794,117414,118102,118833,119605,120440,121309,122239,123195,124183,125091,125935,126777,127556,128288,128929,129740,130574,131575,132570,133558,134437,135355,136366,137475,138788,140108,141476,142815,144215,145554,146829,148189,149647,151057,152597,154194,155959,157690,159376,160663,161986,163303,164965,166519,168160,169434,171073,172455,174040,175207,176358,177677,178841,180159,181192,182233,183141,184341,185116,186003,186537,187378,188188
394654,"Greenwood, MS",656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31593,31590,31563,31529,31554,31636,31702,31719,31652,31582,31497,31416,31303,31166,31054,30926,30692,30411,30181,30028,29950,29859,29788,29685,29606,29549,29518,29501,29513,29465,29389,29272,29203,29132,29067,29029,29026,29065,29109,29225,29313,29392,29371,29367,29343,29384,29416,29483,29501,29513,29520,29479,29440,29366,29359,29348,29369,29332,29287,29143,28962,28775,28684,28619,28552,28431,28419,28418,28471,28448,28477,28457,28470,28445,28255,28053,27909,28013,27900,27749,27424,27311,27216,27270,27333,27406,27530,27659,27729,27701,27747,27784,27896,27942,27958,27945,27926,27938,27976,28004,28085,28105,28187,28331,28527,28643,28714,28763,28845,28956,29075,29179,29287,29421,29533,29621,29694,29854,29992,30130,30240,30379,30498,30653,30752,30821,30892,30965,31086,31239,31469,31711,31901,32064,32230,32372,32538,32725,32900,33065,33177,33229,33232
394384,"Big Rapids, MI",657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111061,110049,109871,109135,108923,108478,108516,108745,109124,109408,109781,110120,110666,111668,112443,113209,113593,114343,114487,114489,114530,114608,114642,114564,114500,114675,114485,114335,113889,113609,113439,113173,112908,112721,112669,112716,112439,112072,111647,111301,110981,110599,110179,109886,108990,108625,107977,107929,107514,107227,106878,106368,105714,105035,104058,103272,102625,102194,101553,100756,100210,99646,99134,98585,98017,97333,96519,95602,94706,93763,93019,92236,91530,90775,90252,89907,89789,89683,89733,89649,89752,89477,89281,88875,88677,88585,88303,87958,87436,87073,86680,86480,86266,86309,86182,86189,85956,85733,85562,85404,85414,85435,85419,85431,85474,85749,86079,86472,86901,87317,87740,88328,88856,89370,90018,90685,91274,91539,91924,92339,92852,93390,94079,94681,95380,95998,96503,96837,97200,97748,98303,98825,99331,99813,100080,100368,100605,100910,101176,101447,101869,102346,102805,103159,103463,103727,104219,104576,104988,105323,106041,106892,107630,108079,108513,109025,109587,110164,110612,111161,111602,112251,112722,113283,113709,114131,114495,114961,115558,116297,116996,117663,118369,119072,119674,120247,120809,121451,121869,122280,122718,123214,123639,124201,124727,125253,125688,126036,126440,126794,127303,127695,127933,127991,128087,128014
394993,"Poplar Bluff, MO",658,,,62635,62368,62352,62343,62546,62799,63113,63377,63630,63703,63848,63904,64240,64897,65419,65698,65796,66069,66465,67052,67638,68398,69189,70137,70648,70908,71343,72101,72688,72957,72905,72640,72496,72531,72500,72399,72306,72430,72518,72426,72454,72409,72452,72682,72829,73068,73055,73223,73484,73662,73511,73460,73667,74131,74415,74675,74992,75263,75671,75719,75911,75930,76329,76386,76285,76254,76490,76670,76656,76636,76771,76918,76939,76969,77096,77315,77491,77582,77708,77845,77964,78006,78123,78573,79012,79443,79658,80131,80575,80912,81106,81296,81703,82236,82858,83300,83713,84099,84519,84820,85283,85728,86175,86559,87150,87539,87449,87263,87287,87735,88148,88513,88820,89281,89885,90516,90807,91116,91530,92179,92697,93139,93551,94075,94451,94699,94770,94866,95007,95183,95476,95705,95883,95909,96011,96066,96073,96047,96062,96107,96051,96012,95962,95879,95898,95734,95585,95302,95374,95485,95594,95545,95534,95402,95217,94833,94350,93912,93501,93323,92983,92696,92451,92324,92348,92365,92451,92524,92569,92548,92481,92217,91942,91543,91340,91104,90807,90466,90176,90137,90147,90313,90385,90466,90447,90601,90405,90185,89840,89870,89884,89870,89838,89852,89952,90104,90296,90342,90430,90588,90879,91045,91078,91083,91095,91086,91066,91076,91110,91251,91506,91866,92223,92475,92801,93115,93451,93723,94003,94296,94567,94811,95025,95078,95165,95311,95776,96227,96776,97177,97584,97880,98257,98689,99162,99575,99954,100313,100300,100309,100197,100484,100764,101179,101530,101803,102115,102584,103050,103500,103930,104339,104695,104921,105234,105609,106017,106473,106780,107125,107377,107653,107919,108287,108689,109045,109230,109342,109443,109701,110043,110324,110507,110721,110981,111210,111455,111714,112059,112403,112752,112971,113193,113416,113769
394895,"Muscatine, IA",659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106356,106079,105854,105781,106377,107904,109536,110593,111013,111360,112315,113140,113829,114642,116028,117544,118223,117674,116722,116496,117085,117804,117702,117750,117937,118507,118742,118483,117982,117256,116972,116856,116953,117020,117033,116994,116913,116734,116611,116508,116499,116541,116584,116680,116775,116884,116991,117147,117173,117183,117024,116850,116661,116500,116385,116173,115968,115841,115816,115736,115574,115522,115630,115881,116012,116037,116002,116007,116025,115997,115836,115649,115478,115341,115203,115177,115278,115461,115483,115510,115494,115446,115413,115494,115712,115901,116006,115968,115896,115921,116087,116275,116398,116503,116653,116734,116811,116773,116808,116798,116884,116881,116932,116971,117077,117202,117308,117417,117596,117896,118237,118637,118919,119234,119443,119707,119937,120193,120496,120804,121007,121202,121409,121702,122060,122461,122909,123352,123919,124539,125069,125482,125876,126264,126659,126959,127318,127655,128113,128460,128755,129015,129374,129981,130582,131158,131567,131990,132533,133044,133445,133776,134093,134425,134769,134937,135171,135516,136065,136575,136668,136724,136779,137043,137315,137665,138033,138440,138885,139274,139633,139927,140465,141038,141623,142089,142548,142935,143277,143623,143905
394319,"Alma, MI",660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86771,85788,85250,84670,84330,83635,82207,81009,80356,79707,79372,78616,77905,77127,76482,75399,74318,73540,73670,73407,72846,72272,71652,71442,71243,71412,71355,70973,70226,69643,69177,69040,68415,67789,66798,66125,65505,65338,65153,64970,64804,64840,64733,64521,64471,64671,64700,64522,64258,64036,63721,63548,63396,63116,62666,62278,61915,61789,61895,61992,61570,60989,60674,60619,60637,60569,60761,60891,61110,61024,61022,60965,61418,61862,62350,62578,62858,63251,63753,64251,64656,64816,64778,64997,65317,65869,66203,66537,66738,67058,67197,67405,67460,67695,67977,68175,68446,68586,68716,68805,68895,68895,68909,69005,69256,69587,70051,70417,70362,70172,70088,70288,70560,70923,71302,71587,71894,72325,72757,73191,73747,74334,74989,75451,75976,76336,76862,77361,77846,78130,78305,78582,78912,79431,79930,80536,81162,81739,82150,82508,83019,83532,83908,84185,84575,85091,85501,85690,85841,86143,86559,86949,87200,87505,87953,88408,88715,88805,88958,89249,89531
394548,"Durant, OK",661,41481,41663,41838,41997,42151,42302,42469,42679,42907,42952,42996,43000,43155,43300,43502,43775,44088,44441,44767,45038,45264,45944,46699,47419,47792,48208,48569,48805,48935,48998,49170,49389,49636,49520,49291,49234,49496,49706,49820,50027,50423,50869,51094,51205,51368,51614,51987,52216,52366,52672,53083,53515,53655,53809,54045,54419,54787,55189,55491,55793,56025,56206,56393,56563,56804,57043,57297,57542,57711,57864,58040,58197,58459,58622,58781,58893,59146,59399,59646,59788,59961,60003,60106,60220,60430,60661,60905,61140,61297,61401,61521,61742,62017,62404,62676,62946,63094,63306,63501,63704,64013,64346,64704,64955,65132,65371,65720,66126,66489,66762,67091,67422,67697,67935,68165,68437,68742,68976,69264,69568,69929,70201,70336,70516,70746,71095,71421,71772,72150,72543,72863,73112,73280,73452,73642,73863,73984,74031,74083,74261,74464,74706,74989,75272,75552,76000,76504,76956,77480,78036,78539,78745,78836,79000,79381,79789,80240,80398,80419,80316,80149,80097,80173,80546,80994,81135,80515,79864,79365,79437,79859,80432,81029,81218,81348,81140,80876,80556,80735,80952,81138,81147,80961,80719,80414,80390,80387,80563,80743,81155,81553,81949,82244,82408,82522,82644,82809,82939,83067,83225,83387,83492,83584,83656,83763,83812,83942,84106,84331,84514,84650,84762,84916,85152,85407,85708,85952,86306,86575,86824,87008,87261,87472,87728,87955,88183,88389,88584,88827,89011,89221,89446,89684,89929,90095,90347,90648,91056,91343,91577,91843,92058,92367,92616,92977,93244,93644,93768,93843,93752,94081,94440,94881,95278,95648,96059,96353,96757,97214,97638,98113,98601,98992,99403,99713,100237,100709,101223,101748,102258,102828,103117,103433,103680,104381,105032,105708,106183,106728,107263,107853,108445,108959,109796,110619,111548,112106
